,
0.2270869,0.1216865
0.2270918,0.1216901
0.2270788,0.1216846
0.22706,0.1216712
0.2270669,0.1216833
0.2270965,0.1216887
0.2270924,0.1216947
0.2270866,0.1216834
0.2270781,0.1216802
0.2270734,0.1216771
0.2270648,0.1216774
0.2270573,0.1216807
0.2270673,0.1216783
0.2270723,0.1216882
0.2270624,0.1216855
0.2270659,0.1216834
0.227073,0.1216891
0.2270683,0.1216797
0.2270746,0.1216821
0.2270758,0.1216754
0.2270778,0.1216875
0.2270631,0.1216732
0.227088,0.1216851
0.2270894,0.1216838
0.2270821,0.1216786
0.2270788,0.1216724
0.2270645,0.1216853
0.227073,0.1216858
0.2270624,0.1216729
0.2270768,0.1216846
0.2270798,0.1216818
0.2270566,0.121672
0.2270754,0.1216844
0.2270774,0.1216785
0.2270723,0.1216748
0.2270645,0.1216773
0.2270716,0.1216848
0.2270706,0.1216884
0.2270539,0.12168
0.2270495,0.1216898
0.227045,0.1216849
0.2270485,0.1216841
0.227043,0.1216811
0.2270509,0.121686
0.2270505,0.1216974
0.2270373,0.1216919
0.2270406,0.1216889
0.2270608,0.1216921
0.2270546,0.1216898
0.2270331,0.1216715
0.2270499,0.1216841
0.2270458,0.1216749
0.2270386,0.1216722
0.2270308,0.1216606
0.227059,0.1216659
0.2270246,0.1216708
0.2270195,0.1216669
0.2270379,0.1216799
0.227027,0.1216774
0.2270181,0.1216718
0.2270215,0.1216613
0.2270233,0.1216635
0.2270093,0.1216642
0.2270021,0.1216652
0.2270124,0.1216574
0.2270063,0.1216603
0.2269991,0.121664
0.2270004,0.1216715
0.2270015,0.1216816
0.2270035,0.1216783
0.2269858,0.1216633
0.2270189,0.1216609
0.2270318,0.1216526
0.2270039,0.1216562
0.2270031,0.1216553
0.227011,0.1216608
0.2269968,0.1216659
0.2269725,0.1216581
0.2269916,0.1216661
0.2269868,0.1216591
0.22701,0.1216586
0.2270073,0.1216635
0.2269936,0.121664
0.2269868,0.1216661
0.226994,0.1216594
0.2269933,0.1216557
0.2269943,0.1216562
0.2269923,0.1216489
0.2269964,0.1216518
0.226994,0.1216503
0.2269776,0.1216523
0.2269688,0.1216543
0.2269974,0.1216724
0.2269794,0.1216567
0.226981,0.1216506
0.2269933,0.1216563
0.22698,0.1216526
0.2269936,0.1216541
0.2269776,0.1216521
0.2269868,0.1216509
0.2269701,0.121647
0.2269534,0.1216433
0.2269678,0.1216516
0.2269739,0.1216501
0.2269606,0.1216499
0.2269456,0.1216465
0.2269745,0.1216456
0.2269561,0.1216487
0.2269589,0.1216451
0.226947,0.1216456
0.226935,0.12164
0.2269238,0.1216378
0.2269279,0.1216323
0.2269358,0.1216363
0.2269218,0.1216293
0.226918,0.1216339
0.2269296,0.1216216
0.2269255,0.1216269
0.2269364,0.1216221
0.2269143,0.1216208
0.2269286,0.1216294
0.2269336,0.1216266
0.2269184,0.1216316
0.2269211,0.1216301
0.2269286,0.1216373
0.2269293,0.1216384
0.2269119,0.1216353
0.2269105,0.1216279
0.2269166,0.1216329
0.2269344,0.1216384
0.2269081,0.1216422
0.2269289,0.1216363
0.2269299,0.1216342
0.2269334,0.1216341
0.2269245,0.1216313
0.2269334,0.1216346
0.2269439,0.1216339
0.2268973,0.1216298
0.2269204,0.1216347
0.2269174,0.1216436
0.2269026,0.1216311
0.2268986,0.1216381
0.226918,0.1216279
0.2268918,0.1216247
0.2269133,0.1216273
0.2269198,0.1216376
0.226916,0.1216459
0.2268993,0.1216426
0.2268815,0.1216356
0.2268751,0.1216286
0.226888,0.1216346
0.226885,0.1216356
0.2268986,0.1216269
0.2545303,0.1301083
0.733344,0.2796165
1.46205,0.5099825
1.969268,0.6719595
2.250542,0.7625765
2.390314,0.807978
2.454736,0.8290385
2.482506,0.8381775
2.499876,0.8437685
2.722242,0.91257
3.264608,1.081707
3.7995,1.250207
4.181604,1.371812
4.417612,1.447626
4.55238,1.491241
4.625868,1.515194
4.66492,1.527992
4.68542,1.534769
4.696088,1.538314
4.701732,1.540157
4.704772,1.541221
4.706596,1.541819
4.707684,1.542181
4.70848,1.542422
4.70916,1.542608
4.70988,1.542788
4.710572,1.543011
4.7112,1.543263
4.711716,1.543426
4.712052,1.543544
4.712448,1.543634
4.712876,1.543708
4.713248,1.543838
4.713656,1.543958
4.714024,1.544095
4.71424,1.544183
4.714412,1.544194
4.71456,1.544266
4.714892,1.544365
4.715092,1.544432
4.715308,1.544544
4.715548,1.54463
4.715824,1.544667
4.715936,1.544693
4.716048,1.544741
4.716084,1.544725
4.716328,1.544789
4.716576,1.544883
4.716632,1.544955
4.716712,1.545019
4.716888,1.545059
4.717028,1.545072
4.717092,1.545114
4.717228,1.545142
4.7174,1.545174
4.717448,1.545209
4.717596,1.545258
4.7178,1.545338
4.717968,1.545416
4.718012,1.545413
4.718112,1.54538
4.718104,1.545383
4.718344,1.545498
4.718416,1.545568
4.718532,1.545602
4.718572,1.545589
4.718752,1.545691
4.718908,1.545708
4.719092,1.545737
4.719212,1.545748
4.7193,1.545823
4.719544,1.545939
4.719776,1.546006
4.719964,1.546036
4.720028,1.546057
4.720072,1.54606
4.720176,1.546118
4.720224,1.54616
4.72028,1.546125
4.720228,1.546089
4.720248,1.54611
4.720364,1.546172
4.72052,1.546219
4.720616,1.546227
4.720664,1.546258
4.720812,1.546314
4.720948,1.54638
4.7212,1.54643
4.721284,1.546448
4.721276,1.546467
4.721344,1.546473
4.721548,1.546522
4.721624,1.54655
4.721664,1.546572
4.721848,1.546622
4.72184,1.546606
4.721984,1.546646
4.722072,1.546701
4.722292,1.546778
4.722396,1.546829
4.722436,1.546864
4.7225,1.546832
4.7227,1.546849
4.7229,1.546894
4.72296,1.546929
4.723004,1.546948
4.723012,1.546927
4.723016,1.546933
4.723216,1.547042
4.723392,1.547118
4.72366,1.547164
4.723792,1.547193
4.723868,1.547213
4.723836,1.547213
4.723888,1.547211
4.723924,1.547208
4.72396,1.547248
4.723992,1.547267
4.7242,1.547359
4.724324,1.547376
4.724444,1.54738
4.724584,1.547417
4.724748,1.547463
4.724848,1.547491
4.724892,1.547555
4.725084,1.547606
4.725328,1.547632
4.72534,1.547641
4.725356,1.547591
4.725556,1.547632
4.725552,1.547686
4.725704,1.547738
4.725644,1.547734
4.72566,1.547759
4.72578,1.54781
4.725844,1.54784
4.725968,1.547854
4.72604,1.547881
4.726084,1.547916
4.726128,1.547918
4.72616,1.547945
4.7262,1.547928
4.726432,1.548007
4.72674,1.548102
4.726896,1.548158
4.72696,1.548146
4.727148,1.548161
4.727312,1.5482
4.727348,1.548239
4.727476,1.548292
4.727632,1.548357
4.727772,1.548358
4.727796,1.548374
4.727936,1.548412
4.728216,1.548524
4.728384,1.548573
4.728496,1.548575
4.728644,1.548618
4.728668,1.548638
4.728756,1.548636
4.728796,1.548655
4.728832,1.548653
4.728968,1.548677
4.728864,1.548652
4.728896,1.548685
4.728948,1.548707
4.729132,1.548749
4.729192,1.548775
4.729064,1.548729
4.729172,1.548741
4.729256,1.548764
4.729444,1.548824
4.729636,1.548876
4.729832,1.548971
4.729936,1.549007
4.730024,1.548995
4.730076,1.549032
4.730268,1.549042
4.730516,1.549125
4.730536,1.54914
4.7305,1.549167
4.730636,1.549202
4.730632,1.549209
4.7307,1.549217
4.730692,1.549228
4.730708,1.549236
4.730872,1.549252
4.731036,1.549281
4.731172,1.54934
4.731352,1.549361
4.731312,1.549363
4.731368,1.549358
4.731476,1.549403
4.731612,1.549458
4.731828,1.549521
4.731912,1.54955
4.732004,1.549537
4.732108,1.549613
4.732268,1.549646
4.73234,1.54965
4.732416,1.5497
4.73238,1.549729
4.732456,1.549747
4.732564,1.549787
4.732696,1.549792
4.732732,1.549802
4.732728,1.549798
4.73282,1.549777
4.732928,1.549813
4.732988,1.549852
4.733104,1.549895
4.73324,1.549958
4.733284,1.549988
4.73338,1.550019
4.73338,1.550015
4.733196,1.549962
4.733284,1.549967
4.733344,1.549979
4.733304,1.549974
4.733348,1.549936
4.733508,1.550023
4.733596,1.550059
4.733632,1.550059
4.733656,1.550071
4.733704,1.5501
4.733776,1.550091
4.733852,1.550094
4.733952,1.550133
4.733924,1.550124
4.733888,1.550111
4.733948,1.550129
4.734232,1.55021
4.734348,1.550276
4.7343,1.550289
4.734392,1.550308
4.734504,1.550294
4.734624,1.550297
4.734704,1.55035
4.734696,1.550381
4.7348,1.550403
4.73496,1.550402
4.735056,1.55047
4.735208,1.550493
4.73532,1.550488
4.735412,1.550527
4.735464,1.550559
4.735568,1.550629
4.735732,1.550669
4.735836,1.550641
4.735864,1.550692
4.735908,1.550731
4.735868,1.550739
4.736032,1.550728
4.736032,1.550739
4.736044,1.55077
4.736132,1.550812
4.736328,1.550875
4.736448,1.550903
4.736492,1.550928
4.736524,1.550884
4.73662,1.550889
4.736712,1.550916
4.736856,1.55096
4.73698,1.550947
4.736912,1.550901
4.736832,1.550877
4.73704,1.550951
4.737296,1.551022
4.737396,1.551086
4.737412,1.551119
4.737508,1.551168
4.737588,1.551225
4.737704,1.551228
4.737784,1.551218
4.737868,1.551241
4.737952,1.551264
4.738052,1.551237
4.738044,1.55122
4.737912,1.551217
4.737872,1.551243
4.738052,1.551278
4.738096,1.551281
4.738168,1.55129
4.738332,1.551294
4.738368,1.551306
4.738404,1.55135
4.738432,1.55137
4.738512,1.551398
4.738548,1.551407
4.735504,1.550508
4.574828,1.50093
3.96005,1.309416
3.332546,1.111564
2.921102,0.9804275
2.6915,0.9065485
2.573364,0.8682305
2.515946,0.8494485
2.48937,0.8406765
2.474824,0.8359105
2.216686,0.7558225
1.574145,0.553964
1.012111,0.3755073
0.6504895,0.2596386
0.4450255,0.1932536
0.3358698,0.1577039
0.2802335,0.1394338
0.2526278,0.1302982
0.2392071,0.1258244
0.2328021,0.1236642
0.2297133,0.1226281
0.228278,0.1221414
0.2276118,0.1219178
0.227279,0.1217946
0.2271084,0.1217316
0.2270189,0.1217011
0.2269749,0.1216793
0.2269508,0.1216867
0.226933,0.1216725
0.2269198,0.121665
0.2269241,0.1216548
0.2269099,0.1216451
0.2268973,0.1216405
0.2268878,0.1216454
0.2268594,0.12164
0.2268578,0.121631
0.226827,0.1216219
0.226826,0.1216298
0.2268315,0.1216342
0.2268135,0.1216255
0.2268199,0.1216318
0.226823,0.1216235
0.2268023,0.1216151
0.2267851,0.1216276
0.2267835,0.1216187
0.2267985,0.1216134
0.2267954,0.1216146
0.2267903,0.1216186
0.2267968,0.1216158
0.2267729,0.1216111
0.2267614,0.1216032
0.2267539,0.1216082
0.2267484,0.1216029
0.2267416,0.1215981
0.2267403,0.1215998
0.2267583,0.1216043
0.2267491,0.1215879
0.2267381,0.1215888
0.2267266,0.1215898
0.2267405,0.121593
0.2267474,0.1215913
0.2267379,0.1215921
0.2267491,0.1215971
0.2267348,0.1215911
0.2266953,0.1215894
0.2266878,0.1216094
0.2266826,0.1215928
0.2266996,0.1215813
0.2267041,0.1215823
0.2266881,0.1215686
0.2266891,0.1215753
0.2266779,0.1215782
0.2266773,0.1215707
0.2266561,0.1215583
0.2266789,0.1215684
0.2266901,0.1215766
0.2266963,0.1215834
0.2266731,0.1215743
0.2266646,0.1215688
0.2266698,0.1215716
0.2266601,0.1215705
0.2266544,0.1215639
0.2266528,0.1215683
0.2266761,0.1215648
0.2266561,0.1215669
0.2266568,0.1215695
0.2266684,0.1215734
0.2266568,0.1215653
0.226634,0.121555
0.2266404,0.1215603
0.2266343,0.1215648
0.2266258,0.1215583
0.2266285,0.121554
0.2266329,0.1215564
0.2266279,0.1215486
0.226619,0.1215482
0.2266131,0.1215451
0.2266224,0.1215608
0.2265965,0.1215506
0.2266094,0.1215545
0.22662,0.1215554
0.2266313,0.1215467
0.2266094,0.1215474
0.2266186,0.1215494
0.226621,0.1215489
0.2266204,0.1215508
0.2266135,0.1215501
0.2266131,0.1215421
0.226603,0.1215424
0.2266006,0.1215351
0.2266108,0.1215414
0.2266118,0.1215441
0.2265948,0.1215513
0.2265811,0.1215477
0.2265965,0.1215482
0.2266064,0.1215469
0.226592,0.1215418
0.226589,0.1215399
0.2265788,0.1215376
0.2265945,0.121532
0.2265955,0.1215456
0.2265821,0.1215431
0.2265896,0.1215366
0.2265645,0.1215361
0.2265651,0.1215369
0.2265709,0.1215411
0.2265703,0.1215301
0.2265746,0.1215356
0.2265679,0.1215429
0.2265768,0.1215467
0.2265671,0.1215479
0.2265784,0.1215358
0.2265693,0.1215407
0.2265696,0.1215331
0.2265598,0.1215392
0.2265566,0.1215402
0.2265598,0.1215371
0.2265604,0.1215331
0.2265594,0.1215332
0.2265594,0.1215319
0.226558,0.1215448
0.2265488,0.1215281
0.2265641,0.1215237
0.2265549,0.1215288
0.226559,0.1215244
0.2265549,0.1215228
0.2265744,0.1215254
0.2265553,0.1215264
0.2265349,0.1215121
0.2265485,0.1215184
0.2265413,0.1215258
0.2265373,0.1215188
0.2265264,0.1215194
0.2265604,0.1215166
0.2265325,0.1215116
0.22654,0.1215188
0.2265424,0.1215099
0.2265543,0.12153
0.2265363,0.1215184
0.2265341,0.1215295
0.2265434,0.1215334
0.2265284,0.1215264
0.226529,0.1215256
0.2265533,0.1215208
0.2265308,0.1215301
0.2265274,0.1215331
0.2265365,0.1215298
0.2265454,0.1215279
0.2265314,0.1215256
0.2265304,0.1215331
0.2265063,0.1215247
0.2265416,0.1215234
0.2265189,0.1215278
0.2265321,0.1215269
0.2265345,0.1215245
0.2265164,0.1215145
0.2265093,0.1215191
0.2264994,0.1215183
0.2264978,0.121507
0.2264966,0.1215065
0.2265178,0.121522
0.2265288,0.1215166
0.2264956,0.1215133
0.2264936,0.1215065
0.2265073,0.1215012
0.2265116,0.1215007
0.2265045,0.121515
0.2265236,0.1215167
0.2265104,0.1215169
0.2265025,0.1215114
0.2265053,0.1215092
0.2264943,0.1214946
0.2265049,0.1215134
0.2264943,0.1215113
0.2265148,0.1215171
0.2265114,0.1215056
0.2264966,0.1215066
0.2264893,0.1215096
0.2265025,0.1215049
0.2265124,0.1215061
0.2264994,0.1215049
0.226498,0.1214934
0.2264991,0.1215024
0.2264814,0.1215061
0.2264695,0.1214963
0.2264759,0.1214993
0.2264804,0.1215053
0.2264579,0.1214985
0.2264725,0.1215012
0.2265093,0.121506
0.226495,0.1214932
0.2264954,0.1214958
0.2264824,0.1215021
0.2264701,0.1214969
0.2264725,0.1214983
0.2264923,0.1214981
0.2264974,0.1215002
0.2265104,0.1215089
0.2264743,0.1215153
0.2264701,0.1215039
0.2264715,0.1215049
0.2264633,0.1215023
0.2264705,0.1215065
0.2264796,0.1215106
0.2264759,0.1214961
0.2264711,0.1215028
0.2264749,0.1215009
0.2264824,0.1215099
0.2264889,0.1215031
0.2264796,0.1214964
0.2264804,0.1214941
0.2264893,0.1214874
0.2264559,0.1214813
0.2264571,0.1215028
0.2264678,0.1215033
0.2264814,0.1214924
0.2264484,0.1214969
0.2264753,0.121491
0.2264711,0.1215054
0.2264733,0.1214946
0.2264708,0.1214861
0.2264861,0.1214925
0.2264603,0.1214954
0.2264476,0.1214981
0.226464,0.1215033
0.2264596,0.1214971
0.2264569,0.1214971
0.2264674,0.1214814
0.2264571,0.1214851
0.226464,0.1214884
0.2264606,0.1214876
0.2264818,0.1214857
0.2264684,0.1214879
0.2264616,0.1214953
0.2264514,0.1214959
0.226436,0.121493
0.2264684,0.1215033
0.2264623,0.1215023
0.226467,0.1214974
0.226448,0.1214908
0.2264316,0.1214868
0.2264184,0.1214793
0.2264153,0.1214939
0.2264204,0.1214804
0.2264368,0.1214886
0.2264449,0.1214929
0.2264381,0.1214859
0.2264463,0.1214958
0.2264378,0.1214908
0.2264378,0.1214896
0.2264265,0.1214857
0.2264358,0.1214862
0.2264381,0.1214915
0.2264579,0.1214884
0.2264456,0.1214949
0.2264368,0.1214861
0.226447,0.1214811
0.2264198,0.1214729
0.2264211,0.1214837
0.2264385,0.1214862
0.2264524,0.1214856
0.2264249,0.1214881
0.2264228,0.1214723
0.2264456,0.1214801
0.2264306,0.1214832
0.2264494,0.121483
0.2264449,0.1214958
0.2264466,0.1214861
0.2264275,0.1214891
0.2264119,0.1214835
0.2264143,0.1214762
0.2264014,0.1214823
0.2264259,0.1214894
0.2264289,0.1214873
0.2264156,0.1214832
0.226416,0.1214784
0.2264153,0.1214854
0.2264143,0.1214777
0.226418,0.1214711
0.2264146,0.1214824
0.2264221,0.1214799
0.2264334,0.1214787
0.226434,0.1214716
0.2264283,0.121469
0.2264231,0.1214728
0.2264163,0.121475
0.2264139,0.1214868
0.2264255,0.1214851
0.2264279,0.1214859
0.2264218,0.1214833
0.2264378,0.1214814
0.2264348,0.1214745
0.2264113,0.1214706
0.2264038,0.1214765
0.2264091,0.1214779
0.2264228,0.1214709
0.2264123,0.1214699
0.2263921,0.1214638
0.2263846,0.1214702
0.2263789,0.1214746
0.2263955,0.1214736
0.2264064,0.1214718
0.2264044,0.1214664
0.2263939,0.1214641
0.2263809,0.12146
0.2264054,0.1214721
0.2263803,0.1214709
0.2263996,0.1214755
0.2263969,0.1214654
0.2263891,0.1214612
0.2263878,0.121468
0.2263898,0.1214687
0.2263856,0.1214641
0.2263888,0.121468
0.2263918,0.1214646
0.2263908,0.1214803
0.2263771,0.1214843
0.2263803,0.1214689
0.2263649,0.1214731
0.2263941,0.1214787
0.2263765,0.1214745
0.2263799,0.1214661
0.2263918,0.121467
0.2263813,0.1214595
0.2263819,0.1214656
0.2263536,0.1214554
0.2263523,0.1214591
0.2263568,0.1214683
0.2263536,0.1214644
0.2263816,0.1214539
0.2263935,0.12146
0.2263718,0.1214569
0.2263556,0.1214546
0.2263809,0.121454
0.2263765,0.1214595
0.2263554,0.1214607
0.2263768,0.121468
0.2263666,0.1214566
0.2263718,0.1214534
0.2263594,0.1214493
0.2263718,0.121454
0.2263643,0.1214729
0.2263631,0.1214579
0.2263718,0.1214633
0.2263686,0.1214581
0.2263526,0.1214488
0.2263645,0.1214596
0.2263406,0.1214578
0.2263598,0.1214595
0.2263568,0.1214558
0.2263363,0.121459
0.226358,0.1214608
0.2263428,0.1214579
0.2263353,0.1214539
0.2263431,0.121454
0.2263321,0.1214554
0.2263349,0.1214406
0.2263359,0.1214539
0.2263349,0.1214521
0.2263471,0.121445
0.226339,0.1214532
0.2263418,0.1214578
0.2263574,0.1214639
0.2263598,0.1214595
0.2263451,0.1214496
0.2263629,0.1214474
0.226356,0.1214523
0.2263424,0.1214624
0.2263366,0.1214641
0.2263179,0.1214603
0.2263406,0.1214516
0.2263431,0.121446
0.22634,0.1214602
0.226338,0.1214689
0.2263244,0.1214563
0.2263309,0.1214535
0.2263346,0.1214469
0.2263363,0.1214506
0.226342,0.1214539
0.226342,0.1214508
0.2263339,0.1214506
0.226321,0.1214447
0.2263104,0.1214455
0.2262883,0.1214283
0.2262774,0.1214176
0.2262831,0.1214145
0.2262515,0.1214055
0.2261898,0.1213864
0.2261285,0.1213628
0.226104,0.1213321
0.2260158,0.1213078
0.2259459,0.1212672
0.2258209,0.1212163
0.2256503,0.1211534
0.225465,0.1210594
0.2252259,0.1209394
0.2249153,0.1208023
0.2245995,0.1206441
0.2242113,0.1204814
0.2237689,0.1202861
0.2232808,0.1200704
0.2227286,0.1198324
0.2221214,0.1195341
0.2214889,0.1192381
0.2208189,0.1189476
0.2201186,0.1186233
0.2194263,0.1183004
0.2187249,0.1179767
0.2180485,0.1176564
0.2173793,0.1173519
0.2167583,0.1170828
0.2162311,0.1168538
0.2157896,0.1166468
0.2154075,0.1164809
0.215134,0.1163672
0.2149381,0.116281
0.2148759,0.1162577
0.2148524,0.1162704
0.214978,0.1163282
0.2151841,0.1164334
0.2154531,0.1165605
0.2158398,0.1167417
0.2162413,0.1169437
0.2166974,0.117154
0.2172158,0.1173876
0.217744,0.1176358
0.218273,0.1178923
0.2188408,0.1181659
0.2194071,0.1184263
0.2199636,0.1186678
0.2205104,0.1189133
0.2210096,0.1191472
0.2214936,0.1193665
0.22195,0.1195639
0.2223731,0.1197642
0.2227835,0.1199508
0.2231459,0.1201133
0.2234749,0.1202553
0.223774,0.1203909
0.2240495,0.1205159
0.2243076,0.1206063
0.2245304,0.1207059
0.2247484,0.1207887
0.2248949,0.1208609
0.2250519,0.1209356
0.2251885,0.1209889
0.2252985,0.1210353
0.2254231,0.1210799
0.225525,0.1211235
0.2256153,0.1211652
0.2256775,0.1211738
0.2257256,0.1211929
0.2257736,0.1212188
0.2258309,0.1212384
0.2258649,0.1212533
0.2259038,0.1212706
0.2259344,0.1212817
0.2259449,0.1212894
0.2259691,0.1213037
0.2259721,0.1212957
0.2259814,0.1213073
0.2260096,0.1213181
0.2260203,0.1213183
0.2260325,0.1213221
0.2260124,0.1213268
0.2260256,0.1213277
0.2260458,0.1213251
0.2260553,0.1213323
0.2260406,0.1213256
0.2260549,0.1213369
0.2260679,0.1213435
0.2260631,0.1213476
0.2260675,0.1213501
0.2260706,0.1213404
0.2260873,0.1213456
0.2260941,0.1213437
0.2260985,0.1213571
0.2260989,0.1213551
0.2261078,0.1213607
0.2261143,0.1213585
0.2260785,0.1213544
0.2260928,0.1213534
0.2260801,0.1213585
0.2260961,0.1213544
0.2261094,0.1213694
0.226106,0.1213736
0.2261139,0.1213646
0.2260948,0.1213706
0.2260951,0.1213568
0.2261013,0.1213618
0.2260971,0.1213661
0.2261119,0.1213719
0.2261149,0.1213631
0.2261101,0.1213583
0.2261214,0.1213639
0.2261169,0.1213665
0.2261009,0.1213655
0.2260934,0.1213481
0.2261135,0.1213658
0.2260924,0.1213585
0.2260995,0.1213694
0.2260969,0.1213755
0.2261108,0.1213658
0.2261108,0.1213649
0.2261384,0.1213661
0.2261305,0.1213719
0.2261234,0.1213716
0.2261214,0.1213668
0.2261016,0.1213665
0.2261108,0.1213766
0.2261275,0.121366
0.2261155,0.1213708
0.226118,0.1213846
0.2261131,0.1213861
0.2261078,0.1213698
0.2261143,0.1213849
0.22612,0.1213804
0.2261275,0.1213859
0.2261108,0.1213773
0.2261214,0.121374
0.2261166,0.1213728
0.2261224,0.1213815
0.2261091,0.1213731
0.2261068,0.1213672
0.2261019,0.1213672
0.2261131,0.1213731
0.2261204,0.1213726
0.2261275,0.1213771
0.2261378,0.1213864
0.2261193,0.1213798
0.2261166,0.1213767
0.2261258,0.1213769
0.2261326,0.1213759
0.226139,0.1213827
0.2261323,0.1213813
0.2261388,0.1213759
0.2261268,0.1213731
0.226135,0.1213762
0.2261271,0.1213754
0.2261319,0.1213779
0.2261418,0.1213858
0.2261398,0.1213864
0.2261353,0.1213846
0.2261238,0.1213747
0.2261353,0.1213767
0.2261268,0.1213745
0.2261394,0.1213893
0.2261435,0.1213869
0.2261431,0.1213783
0.2261285,0.1213639
0.2260999,0.1213711
0.226118,0.1213721
0.2261183,0.1213644
0.2261204,0.1213728
0.2261019,0.1213735
0.2261068,0.121375
0.226105,0.1213718
0.2261094,0.1213786
0.2261486,0.121373
0.2261428,0.1213808
0.2261394,0.121381
0.226121,0.1213856
0.2261431,0.1213803
0.226138,0.1213754
0.2261425,0.1213761
0.2261378,0.1213784
0.2261271,0.1213801
0.2261366,0.1213789
0.2261275,0.1213769
0.2261346,0.1213781
0.2261176,0.1213823
0.2261261,0.1213799
0.2261323,0.1213815
0.2261469,0.1213914
0.2261384,0.1213888
0.2261585,0.1213885
0.2261404,0.1213798
0.2261166,0.1213841
0.22612,0.1213793
0.2261206,0.1213748
0.2261204,0.1213878
0.2261303,0.1213922
0.2261268,0.121389
0.2261176,0.1213818
0.2261068,0.1213696
0.2261094,0.1213653
0.2261159,0.1213634
0.2261159,0.1213788
0.2261046,0.12139
0.2261265,0.1213905
0.2261163,0.1213793
0.2261323,0.1213856
0.226135,0.1213919
0.2261143,0.1213954
0.2261204,0.1213963
0.2261401,0.1213959
0.2261319,0.121389
0.226121,0.1213871
0.226137,0.121389
0.2261316,0.1213886
0.2261088,0.1213711
0.2261176,0.1213856
0.226107,0.1213883
0.2261346,0.1213874
0.2261248,0.1213832
0.2260938,0.1213776
0.2261228,0.1213834
0.2261084,0.1213761
0.2261084,0.1213837
0.2261094,0.1213743
0.226106,0.1213851
0.2261254,0.1213895
0.2260985,0.1213778
0.2261289,0.1213781
0.2261139,0.1213854
0.2261111,0.1213665
0.2261378,0.1213801
0.2261378,0.1213842
